,time,state
1105,110.41381,quad 4
1106,110.51373199999999,quad 4
1107,110.613654,quad 4
1108,110.713576,quad 4
1109,110.813498,quad 4
1110,110.91342,quad 4
1111,111.013342,quad 4
1112,111.113264,quad 4
1113,111.213186,quad 4
1114,111.313108,quad 4
1115,111.41302999999999,quad 4
1116,111.512952,quad 4
1117,111.61287399999999,quad 4
1118,111.712796,quad 4
1119,111.81271799999999,quad 4
1120,111.91264,quad 4
1121,112.012562,quad 4
1122,112.112484,quad 4
1123,112.212406,quad 4
1124,112.312328,quad 4
1125,112.41225,quad 4
1126,112.51217199999999,quad 4
1127,112.612094,quad 4
1128,112.71201599999999,quad 4
1129,112.811938,quad 4
1130,112.91185999999999,quad 4
1131,113.011782,quad 4
1132,113.111704,quad 4
1133,113.211626,quad 4
1134,113.311548,quad 4
1135,113.41147,quad 4
1136,113.511392,quad 4
1137,113.611314,quad 4
1138,113.711236,quad 4
1139,113.81115799999999,quad 4
1140,113.91108,quad 4
1141,114.01100199999999,quad 4
1142,114.110924,quad 4
1143,114.21084599999999,quad 4
1144,114.310768,quad 4
1145,114.41069,quad 4
1146,114.510612,quad 4
1147,114.610534,quad 4
1148,114.710456,quad 4
1149,114.810378,quad 4
1150,114.91029999999999,quad 4
1151,115.010222,quad 4
1152,115.11014399999999,quad 4
1153,115.210066,quad 4
1154,115.30998799999999,quad 4
1155,115.40991,quad 4
1156,115.509832,quad 4
1157,115.609754,quad 4
1158,115.709676,quad 4
1159,115.809598,quad 4
1160,115.90952,quad 4
1161,116.00944199999999,quad 4
1162,116.109364,quad 4
1163,116.20928599999999,quad 4
1164,116.309208,quad 4
1165,116.40912999999999,quad 4
1166,116.509052,quad 4
1167,116.608974,quad 4
1168,116.708896,quad 4
1169,116.808818,quad 4
1170,116.90874,quad 4
1171,117.008662,quad 4
1172,117.108584,quad 4
1173,117.208506,quad 4
1174,117.30842799999999,quad 4
1175,117.40835,quad 4
1176,117.50827199999999,quad 4
1177,117.608194,quad 4
1178,117.70811599999999,quad 4
1179,117.808038,quad 4
1180,117.90796,quad 4
1181,118.007882,quad 4
1182,118.107804,quad 4
1183,118.207726,quad 4
1184,118.307648,quad 4
1185,118.40756999999999,quad 4
1186,118.507492,quad 4
1187,118.60741399999999,quad 4
1188,118.707336,quad 4
1189,118.80725799999999,quad 4
1190,118.90718,quad 4
1191,119.007102,quad 4
1192,119.107024,quad 4
1193,119.206946,quad 4
1194,119.306868,quad 4
1195,119.40679,quad 4
1196,119.506712,quad 4
1197,119.606634,quad 4
1198,119.70655599999999,quad 4
1199,119.806478,quad 4
1200,119.90639999999999,quad 4
1201,120.006322,quad 4
1202,120.10624399999999,quad 4
1203,120.206166,quad 4
1204,120.306088,quad 4
1205,120.40601,quad 4
1206,120.505932,quad 4
1207,120.605854,quad 4
1208,120.705776,quad 4
1209,120.80569799999999,quad 4
1210,120.90562,quad 4
1211,121.00554199999999,quad 4
1212,121.105464,quad 4
1213,121.20538599999999,quad 4
1214,121.305308,quad 4
1215,121.40523,quad 4
1216,121.505152,quad 4
1217,121.605074,quad 4
1218,121.704996,quad 4
1219,121.804918,quad 4
1220,121.90484,quad 4
1221,122.004762,quad 4
1222,122.10468399999999,quad 4
1223,122.204606,quad 4
1224,122.30452799999999,quad 4
1225,122.40445,quad 4
1226,122.50437199999999,quad 4
1227,122.604294,quad 4
1228,122.704216,quad 4
1229,122.804138,quad 4
1230,122.90406,quad 4
1231,123.003982,quad 4
1232,123.103904,quad 4
1233,123.20382599999999,quad 4
1234,123.303748,quad 4
1235,123.40366999999999,quad 4
1236,123.503592,quad 4
1237,123.60351399999999,quad 4
1238,123.703436,quad 4
1239,123.803358,quad 4
1240,123.90328,quad 4
1241,124.003202,quad 4
1242,124.103124,quad 4
1243,124.203046,quad 4
1244,124.30296799999999,quad 4
1245,124.40289,quad 4
1246,124.50281199999999,quad 4
1247,124.602734,quad 4
1248,124.70265599999999,quad 4
1249,124.802578,quad 4
1250,124.90249999999999,quad 4
1251,125.002422,quad 4
1252,125.102344,quad 4
1253,125.202266,quad 4
1254,125.302188,quad 4
1255,125.40211,quad 4
1256,125.502032,quad 4
1257,125.60195399999999,quad 4
1258,125.701876,quad 4
1259,125.80179799999999,quad 4
1260,125.90172,quad 4
1261,126.00164199999999,quad 4
1262,126.101564,quad 4
1263,126.201486,quad 4
1264,126.301408,quad 4
1265,126.40133,quad 4
1266,126.501252,quad 4
1267,126.601174,quad 4
1268,126.70109599999999,quad 4
1269,126.801018,quad 4
1270,126.90093999999999,quad 4
1271,127.000862,quad 4
1272,127.10078399999999,quad 4
1273,127.200706,not_defined
1274,127.30062799999999,not_defined
1275,127.40055,not_defined
1276,127.500472,not_defined
1277,127.600394,not_defined
1278,127.700316,not_defined
1279,127.800238,not_defined
1280,127.90016,not_defined
1281,128.000082,center
1282,128.10000399999998,center
1283,128.199926,center
1284,128.299848,center
1285,128.39977,center
1286,128.499692,center
1287,128.599614,center
1288,128.699536,center
1289,128.799458,center
1290,128.89938,center
1291,128.999302,center
1292,129.099224,center
1293,129.19914599999998,center
1294,129.299068,center
1295,129.39899,center
1296,129.498912,center
1297,129.59883399999998,center
1298,129.698756,center
1299,129.798678,center
1300,129.8986,center
1301,129.998522,center
1302,130.098444,center
1303,130.198366,center
1304,130.29828799999999,center
1305,130.39821,center
1306,130.498132,center
1307,130.598054,center
1308,130.69797599999998,center
1309,130.797898,center
1310,130.89782,center
1311,130.997742,center
1312,131.097664,center
1313,131.197586,center
1314,131.297508,center
1315,131.39742999999999,center
1316,131.497352,center
1317,131.597274,center
1318,131.697196,center
1319,131.79711799999998,center
1320,131.89704,center
1321,131.996962,center
1322,132.096884,center
1323,132.196806,center
1324,132.296728,center
1325,132.39665,center
1326,132.496572,center
1327,132.596494,center
1328,132.696416,center
1329,132.796338,center
1330,132.89625999999998,center
1331,132.996182,center
1332,133.096104,center
1333,133.196026,center
1334,133.295948,center
1335,133.39587,center
1336,133.495792,center
1337,133.595714,center
1338,133.695636,center
1339,133.795558,center
1340,133.89548,center
1341,133.99540199999998,center
1342,134.095324,center
1343,134.195246,center
1344,134.295168,center
1345,134.39508999999998,center
1346,134.495012,familiar object
1347,134.594934,familiar object
1348,134.694856,familiar object
1349,134.794778,familiar object
1350,134.8947,center
1351,134.994622,center
1352,135.09454399999998,center
1353,135.194466,center
1354,135.294388,center
1355,135.39431,center
1356,135.49423199999998,center
1357,135.594154,center
1358,135.694076,center
1359,135.793998,center
1360,135.89392,center
1361,135.993842,center
1362,136.093764,center
1363,136.19368599999999,center
1364,136.293608,center
1365,136.39353,center
1366,136.493452,center
1367,136.59337399999998,center
1368,136.693296,center
1369,136.793218,center
1370,136.89314,center
1371,136.993062,center
1372,137.092984,center
1373,137.192906,center
1374,137.292828,center
1375,137.39275,center
1376,137.492672,center
1377,137.592594,center
1378,137.69251599999998,center
1379,137.792438,center
1380,137.89236,center
1381,137.992282,center
1382,138.092204,familiar object
1383,138.192126,familiar object
1384,138.292048,familiar object
1385,138.39197,familiar object
1386,138.491892,familiar object
1387,138.591814,familiar object
1388,138.691736,familiar object
1389,138.79165799999998,quad 4
1390,138.89158,quad 4
1391,138.991502,quad 4
1392,139.091424,quad 4
1393,139.19134599999998,quad 4
1394,139.291268,quad 4
1395,139.39119,quad 4
1396,139.491112,quad 4
1397,139.591034,quad 4
1398,139.690956,quad 4
1399,139.790878,quad 4
1400,139.89079999999998,quad 4
1401,139.990722,quad 4
1402,140.090644,quad 4
1403,140.190566,familiar object
1404,140.29048799999998,familiar object
1405,140.39041,familiar object
1406,140.490332,familiar object
1407,140.590254,familiar object
1408,140.690176,familiar object
1409,140.790098,familiar object
1410,140.89002,familiar object
1411,140.98994199999999,familiar object
1412,141.089864,familiar object
1413,141.189786,familiar object
1414,141.289708,familiar object
1415,141.38962999999998,familiar object
1416,141.489552,familiar object
1417,141.589474,familiar object
1418,141.689396,familiar object
1419,141.789318,familiar object
1420,141.88924,familiar object
1421,141.989162,familiar object
1422,142.08908399999999,familiar object
1423,142.189006,familiar object
1424,142.288928,familiar object
1425,142.38885,familiar object
1426,142.48877199999998,familiar object
1427,142.588694,familiar object
1428,142.688616,familiar object
1429,142.788538,familiar object
1430,142.88846,familiar object
1431,142.988382,familiar object
1432,143.088304,familiar object
1433,143.188226,familiar object
1434,143.288148,familiar object
1435,143.38807,familiar object
1436,143.487992,familiar object
1437,143.58791399999998,familiar object
1438,143.687836,familiar object
1439,143.787758,familiar object
1440,143.88768,familiar object
1441,143.987602,familiar object
1442,144.087524,familiar object
1443,144.187446,familiar object
1444,144.287368,familiar object
1445,144.38729,familiar object
1446,144.487212,familiar object
1447,144.587134,familiar object
1448,144.68705599999998,familiar object
1449,144.786978,familiar object
1450,144.8869,familiar object
1451,144.986822,familiar object
1452,145.08674399999998,familiar object
1453,145.186666,familiar object
1454,145.286588,familiar object
1455,145.38651,familiar object
1456,145.486432,familiar object
1457,145.586354,familiar object
1458,145.686276,familiar object
1459,145.78619799999998,familiar object
1460,145.88612,familiar object
1461,145.986042,familiar object
1462,146.085964,familiar object
1463,146.18588599999998,familiar object
1464,146.285808,familiar object
1465,146.38573,familiar object
1466,146.485652,familiar object
1467,146.585574,quad 4
1468,146.685496,quad 4
1469,146.785418,quad 4
1470,146.88533999999999,quad 4
1471,146.985262,quad 4
1472,147.085184,quad 4
1473,147.185106,quad 4
1474,147.28502799999998,quad 4
1475,147.38495,quad 4
1476,147.484872,quad 4
1477,147.584794,quad 4
1478,147.684716,quad 4
1479,147.784638,quad 4
1480,147.88456,quad 4
1481,147.98448199999999,quad 4
1482,148.084404,quad 4
1483,148.184326,quad 4
1484,148.284248,quad 4
1485,148.38416999999998,quad 4
1486,148.484092,quad 4
1487,148.584014,quad 4
1488,148.683936,quad 4
1489,148.783858,quad 4
1490,148.88378,quad 4
1491,148.983702,quad 4
1492,149.083624,quad 4
1493,149.183546,quad 4
1494,149.283468,quad 4
1495,149.38339,quad 4
1496,149.48331199999998,quad 4
1497,149.583234,quad 4
1498,149.683156,quad 4
1499,149.783078,quad 4
1500,149.88299999999998,quad 4
1501,149.982922,quad 4
1502,150.082844,quad 4
1503,150.182766,quad 4
1504,150.282688,quad 4
1505,150.38261,familiar object
1506,150.482532,familiar object
1507,150.58245399999998,familiar object
1508,150.682376,familiar object
1509,150.782298,familiar object
1510,150.88222,familiar object
1511,150.98214199999998,familiar object
1512,151.082064,familiar object
1513,151.181986,familiar object
1514,151.281908,familiar object
1515,151.38183,quad 4
1516,151.481752,quad 4
1517,151.581674,quad 4
1518,151.68159599999998,quad 4
1519,151.781518,quad 4
1520,151.88144,quad 4
1521,151.981362,quad 4
1522,152.08128399999998,quad 4
1523,152.181206,quad 4
1524,152.281128,quad 4
1525,152.38105,quad 4
1526,152.480972,quad 4
1527,152.580894,quad 4
1528,152.680816,quad 4
1529,152.78073799999999,quad 4
1530,152.88066,quad 4
1531,152.980582,quad 4
1532,153.080504,quad 4
1533,153.18042599999998,quad 4
1534,153.280348,quad 4
1535,153.38027,quad 4
1536,153.480192,quad 4
1537,153.580114,familiar object
1538,153.680036,familiar object
1539,153.779958,familiar object
1540,153.87987999999999,familiar object
1541,153.979802,familiar object
1542,154.079724,familiar object
1543,154.179646,familiar object
1544,154.27956799999998,familiar object
1545,154.37949,familiar object
1546,154.479412,familiar object
1547,154.579334,familiar object
1548,154.679256,familiar object
1549,154.779178,familiar object
1550,154.8791,familiar object
1551,154.979022,familiar object
1552,155.078944,familiar object
1553,155.178866,familiar object
1554,155.278788,familiar object
1555,155.37870999999998,quad 4
1556,155.478632,quad 4
1557,155.578554,quad 4
1558,155.678476,quad 4
1559,155.77839799999998,quad 4
1560,155.87832,quad 4
1561,155.978242,quad 4
1562,156.078164,quad 4
1563,156.178086,quad 4
1564,156.278008,quad 4
1565,156.37793,quad 4
1566,156.47785199999998,quad 4
1567,156.577774,quad 4
1568,156.677696,quad 4
1569,156.777618,quad 4
1570,156.87753999999998,quad 4
1571,156.977462,quad 4
1572,157.077384,quad 4
1573,157.177306,quad 4
1574,157.277228,quad 4
1575,157.37715,quad 4
1576,157.477072,quad 4
1577,157.57699399999998,quad 4
1578,157.676916,quad 4
1579,157.776838,quad 4
1580,157.87676,quad 4
1581,157.97668199999998,quad 4
1582,158.076604,quad 4
1583,158.176526,quad 4
1584,158.276448,quad 4
1585,158.37637,quad 4
1586,158.476292,quad 4
1587,158.576214,quad 4
1588,158.67613599999999,quad 4
1589,158.776058,quad 4
1590,158.87598,quad 4
1591,158.975902,quad 4
1592,159.07582399999998,quad 4
1593,159.175746,quad 4
1594,159.275668,quad 4
1595,159.37559,quad 4
1596,159.475512,quad 4
1597,159.575434,quad 4
1598,159.675356,quad 4
1599,159.775278,quad 4
1600,159.8752,quad 4
1601,159.975122,not_defined
1602,160.075044,not_defined
1603,160.17496599999998,not_defined
1604,160.274888,not_defined
1605,160.37481,quad 1
1606,160.474732,quad 1
1607,160.57465399999998,quad 1
1608,160.674576,quad 1
1609,160.774498,quad 1
1610,160.87442,quad 1
1611,160.974342,quad 1
1612,161.074264,quad 1
1613,161.174186,quad 1
1614,161.27410799999998,quad 1
1615,161.37403,quad 1
1616,161.473952,quad 1
1617,161.573874,quad 1
1618,161.67379599999998,quad 1
1619,161.773718,quad 1
1620,161.87364,quad 1
1621,161.973562,quad 1
1622,162.073484,quad 1
1623,162.173406,quad 1
1624,162.273328,quad 1
1625,162.37324999999998,quad 1
1626,162.473172,quad 1
1627,162.573094,quad 1
1628,162.673016,quad 1
1629,162.77293799999998,quad 1
1630,162.87286,quad 1
1631,162.972782,quad 1
1632,163.072704,quad 1
1633,163.172626,quad 1
1634,163.272548,quad 1
1635,163.37247,quad 1
1636,163.47239199999999,quad 1
1637,163.572314,quad 1
1638,163.672236,quad 1
1639,163.772158,quad 1
1640,163.87207999999998,quad 1
1641,163.972002,quad 1
1642,164.071924,quad 1
1643,164.171846,quad 1
1644,164.271768,quad 1
1645,164.37169,quad 1
1646,164.471612,quad 1
1647,164.57153399999999,quad 1
1648,164.671456,quad 1
1649,164.771378,quad 1
1650,164.8713,quad 1
1651,164.97122199999998,quad 1
1652,165.071144,quad 1
1653,165.171066,quad 1
1654,165.270988,quad 1
1655,165.37090999999998,quad 1
1656,165.470832,quad 1
1657,165.570754,quad 1
1658,165.670676,quad 1
1659,165.770598,quad 1
1660,165.87052,quad 1
1661,165.970442,quad 1
1662,166.07036399999998,quad 1
1663,166.170286,quad 1
1664,166.270208,quad 1
1665,166.37013,quad 1
1666,166.47005199999998,quad 1
1667,166.569974,quad 1
1668,166.669896,quad 1
1669,166.769818,quad 1
1670,166.86974,quad 1
1671,166.969662,quad 1
1672,167.069584,quad 1
1673,167.16950599999998,quad 1
1674,167.269428,quad 1
1675,167.36935,quad 1
1676,167.469272,quad 1
1677,167.56919399999998,quad 1
1678,167.669116,quad 1
1679,167.769038,quad 1
1680,167.86896,quad 1
1681,167.968882,quad 1
1682,168.068804,quad 1
1683,168.168726,quad 1
1684,168.26864799999998,quad 1
1685,168.36857,quad 1
1686,168.468492,quad 1
1687,168.568414,quad 1
1688,168.66833599999998,quad 1
1689,168.768258,quad 1
1690,168.86818,quad 1
1691,168.968102,quad 1
1692,169.068024,quad 1
1693,169.167946,quad 1
1694,169.267868,quad 1
1695,169.36778999999999,quad 1
1696,169.467712,quad 1
1697,169.567634,quad 1
1698,169.667556,quad 1
1699,169.76747799999998,quad 1
1700,169.8674,quad 1
1701,169.967322,quad 1
1702,170.067244,quad 1
1703,170.167166,quad 1
1704,170.267088,quad 1
1705,170.36701,quad 1
1706,170.46693199999999,quad 1
1707,170.566854,quad 1
1708,170.666776,quad 1
1709,170.766698,quad 1
1710,170.86661999999998,quad 1
1711,170.966542,quad 1
1712,171.066464,quad 1
1713,171.166386,quad 1
1714,171.26630799999998,quad 1
1715,171.36623,quad 1
1716,171.466152,quad 1
1717,171.566074,quad 1
1718,171.665996,quad 1
1719,171.765918,quad 1
1720,171.86584,quad 1
1721,171.96576199999998,quad 1
1722,172.065684,quad 1
1723,172.165606,quad 1
1724,172.265528,quad 1
1725,172.36544999999998,quad 1
1726,172.465372,quad 1
1727,172.565294,quad 1
1728,172.665216,quad 1
1729,172.765138,quad 1
1730,172.86506,quad 1
1731,172.964982,quad 1
1732,173.06490399999998,quad 1
1733,173.164826,quad 1
1734,173.264748,quad 1
1735,173.36467,quad 1
1736,173.46459199999998,quad 1
1737,173.564514,quad 1
1738,173.664436,quad 1
1739,173.764358,quad 1
1740,173.86428,quad 1
1741,173.964202,quad 1
1742,174.064124,quad 1
1743,174.16404599999998,quad 1
1744,174.263968,quad 1
1745,174.36389,quad 1
1746,174.463812,quad 1
1747,174.56373399999998,quad 1
1748,174.663656,quad 1
1749,174.763578,quad 1
1750,174.8635,quad 1
1751,174.963422,quad 1
1752,175.063344,quad 1
1753,175.163266,quad 1
1754,175.26318799999999,quad 1
1755,175.36311,quad 1
1756,175.463032,quad 1
1757,175.562954,quad 1
1758,175.66287599999998,quad 1
1759,175.762798,quad 1
1760,175.86272,quad 1
1761,175.962642,quad 1
1762,176.06256399999998,quad 1
1763,176.162486,quad 1
1764,176.262408,quad 1
1765,176.36233,quad 1
1766,176.462252,quad 1
1767,176.562174,quad 1
1768,176.662096,quad 1
1769,176.76201799999998,quad 1
1770,176.86194,quad 1
1771,176.961862,quad 1
1772,177.061784,quad 1
1773,177.16170599999998,quad 1
1774,177.261628,quad 1
1775,177.36155,quad 1
1776,177.461472,quad 1
1777,177.561394,quad 1
1778,177.661316,quad 1
1779,177.761238,quad 1
1780,177.86115999999998,quad 1
1781,177.961082,quad 1
1782,178.061004,quad 1
1783,178.160926,quad 1
1784,178.26084799999998,quad 1
1785,178.36077,quad 1
1786,178.460692,quad 1
1787,178.560614,quad 1
1788,178.660536,quad 1
1789,178.760458,quad 1
1790,178.86038,quad 1
1791,178.96030199999998,quad 1
1792,179.060224,quad 1
1793,179.160146,quad 1
1794,179.260068,quad 1
1795,179.35998999999998,quad 1
1796,179.459912,quad 1
1797,179.559834,quad 1
1798,179.659756,quad 1
1799,179.759678,quad 1
1800,179.8596,quad 1
1801,179.959522,quad 1
1802,180.05944399999998,quad 1
1803,180.159366,quad 1
1804,180.259288,quad 1
1805,180.35921,quad 1
1806,180.45913199999998,quad 1
1807,180.559054,quad 1
1808,180.658976,quad 1
1809,180.758898,quad 1
1810,180.85882,quad 1
1811,180.958742,quad 1
1812,181.058664,quad 1
1813,181.15858599999999,quad 1
1814,181.258508,quad 1
1815,181.35843,quad 1
1816,181.458352,quad 1
1817,181.55827399999998,quad 1
1818,181.658196,quad 1
1819,181.758118,quad 1
1820,181.85804,quad 1
1821,181.95796199999998,quad 1
1822,182.057884,quad 1
1823,182.157806,quad 1
1824,182.257728,quad 1
1825,182.35765,quad 1
1826,182.457572,quad 1
1827,182.557494,quad 1
1828,182.65741599999998,quad 1
1829,182.757338,quad 1
1830,182.85726,quad 1
1831,182.957182,quad 1
1832,183.05710399999998,quad 1
1833,183.157026,quad 1
1834,183.256948,quad 1
1835,183.35687,quad 1
1836,183.456792,quad 1
1837,183.556714,quad 1
1838,183.656636,quad 1
1839,183.75655799999998,quad 1
1840,183.85648,quad 1
1841,183.956402,quad 1
1842,184.056324,quad 1
1843,184.15624599999998,quad 1
1844,184.256168,quad 1
1845,184.35609,quad 1
1846,184.456012,quad 1
1847,184.555934,quad 1
1848,184.655856,quad 1
1849,184.755778,quad 1
1850,184.85569999999998,quad 1
1851,184.955622,quad 1
1852,185.055544,quad 1
1853,185.155466,quad 1
1854,185.25538799999998,quad 1
1855,185.35531,quad 1
1856,185.455232,quad 1
1857,185.555154,quad 1
1858,185.655076,quad 1
1859,185.754998,quad 1
1860,185.85492,quad 1
1861,185.95484199999999,quad 1
1862,186.054764,quad 1
1863,186.154686,quad 1
1864,186.254608,quad 1
1865,186.35452999999998,quad 1
1866,186.454452,quad 1
1867,186.554374,quad 1
1868,186.654296,quad 1
1869,186.75421799999998,quad 1
1870,186.85414,quad 1
1871,186.954062,quad 1
1872,187.05398399999999,quad 1
1873,187.153906,quad 1
1874,187.253828,quad 1
1875,187.35375,quad 1
1876,187.45367199999998,quad 1
1877,187.553594,quad 1
1878,187.653516,quad 1
1879,187.753438,quad 1
1880,187.85335999999998,quad 1
1881,187.953282,quad 1
1882,188.053204,quad 1
1883,188.153126,quad 1
1884,188.253048,quad 1
1885,188.35297,quad 1
1886,188.452892,quad 1
1887,188.55281399999998,quad 1
1888,188.652736,quad 1
1889,188.752658,quad 1
1890,188.85258,quad 1
1891,188.95250199999998,quad 1
1892,189.052424,quad 1
1893,189.152346,quad 1
1894,189.252268,quad 1
1895,189.35219,quad 1
1896,189.452112,quad 1
1897,189.552034,quad 1
1898,189.65195599999998,quad 1
1899,189.751878,quad 1
1900,189.8518,quad 1
1901,189.951722,quad 1
1902,190.05164399999998,quad 1
1903,190.151566,quad 1
1904,190.251488,quad 1
1905,190.35141,quad 1
1906,190.451332,quad 1
1907,190.551254,quad 1
1908,190.651176,quad 1
1909,190.75109799999998,quad 1
1910,190.85102,quad 1
1911,190.950942,quad 1
1912,191.050864,quad 1
1913,191.15078599999998,quad 1
1914,191.250708,quad 1
1915,191.35063,quad 1
1916,191.450552,quad 1
1917,191.55047399999998,quad 1
1918,191.650396,quad 1
1919,191.750318,quad 1
1920,191.85023999999999,quad 1
1921,191.950162,quad 1
1922,192.050084,quad 1
1923,192.150006,quad 1
1924,192.24992799999998,quad 1
1925,192.34985,quad 1
1926,192.449772,quad 1
1927,192.549694,quad 1
1928,192.64961599999998,quad 1
1929,192.749538,quad 1
1930,192.84946,quad 1
1931,192.94938199999999,quad 1
1932,193.049304,quad 1
1933,193.149226,quad 1
1934,193.249148,quad 1
1935,193.34906999999998,quad 1
1936,193.448992,quad 1
1937,193.548914,quad 1
1938,193.648836,quad 1
1939,193.74875799999998,quad 1
1940,193.84868,quad 1
1941,193.948602,quad 1
1942,194.048524,quad 1
1943,194.148446,quad 1
1944,194.248368,quad 1
1945,194.34829,quad 1
1946,194.44821199999998,quad 1
1947,194.548134,quad 1
1948,194.648056,quad 1
1949,194.747978,quad 1
1950,194.84789999999998,quad 1
1951,194.947822,quad 1
1952,195.047744,quad 1
1953,195.147666,quad 1
1954,195.247588,quad 1
1955,195.34751,quad 1
1956,195.447432,quad 1
1957,195.54735399999998,quad 1
1958,195.647276,quad 1
1959,195.747198,quad 1
1960,195.84712,quad 1
1961,195.94704199999998,quad 1
1962,196.046964,quad 1
1963,196.146886,quad 1
1964,196.246808,quad 1
1965,196.34673,quad 1
1966,196.446652,quad 1
1967,196.546574,quad 1
1968,196.64649599999998,quad 1
1969,196.746418,quad 1
1970,196.84634,quad 1
1971,196.946262,quad 1
1972,197.04618399999998,quad 1
1973,197.146106,quad 1
1974,197.246028,quad 1
1975,197.34595,quad 1
1976,197.44587199999998,quad 1
1977,197.545794,quad 1
1978,197.645716,quad 1
1979,197.74563799999999,quad 1
1980,197.84556,quad 1
1981,197.945482,quad 1
1982,198.045404,quad 1
1983,198.14532599999998,quad 1
1984,198.245248,quad 1
1985,198.34517,quad 1
1986,198.445092,quad 1
1987,198.54501399999998,quad 1
1988,198.644936,quad 1
1989,198.744858,quad 1
1990,198.84478,quad 1
1991,198.944702,quad 1
1992,199.044624,quad 1
1993,199.144546,quad 1
1994,199.24446799999998,quad 1
1995,199.34439,quad 1
1996,199.444312,quad 1
1997,199.544234,quad 1
1998,199.64415599999998,quad 1
1999,199.744078,quad 1
2000,199.844,quad 1
2001,199.943922,quad 1
2002,200.043844,quad 1
2003,200.143766,quad 1
2004,200.243688,quad 1
2005,200.34360999999998,quad 1
2006,200.443532,quad 1
2007,200.543454,quad 1
2008,200.643376,quad 1
2009,200.74329799999998,quad 1
2010,200.84322,quad 1
2011,200.943142,quad 1
2012,201.043064,quad 1
2013,201.142986,quad 1
2014,201.242908,quad 1
2015,201.34283,quad 1
2016,201.44275199999998,quad 1
2017,201.542674,quad 1
2018,201.642596,quad 1
2019,201.742518,quad 1
2020,201.84243999999998,quad 1
2021,201.942362,quad 1
2022,202.042284,quad 1
2023,202.142206,quad 1
2024,202.24212799999998,quad 1
2025,202.34205,quad 1
2026,202.441972,quad 1
2027,202.54189399999998,quad 1
2028,202.641816,quad 1
2029,202.741738,quad 1
2030,202.84166,quad 1
2031,202.94158199999998,quad 1
2032,203.041504,quad 1
2033,203.141426,quad 1
2034,203.241348,quad 1
2035,203.34126999999998,quad 1
2036,203.441192,quad 1
2037,203.541114,quad 1
2038,203.64103599999999,quad 1
2039,203.740958,quad 1
2040,203.84088,quad 1
2041,203.940802,quad 1
2042,204.04072399999998,quad 1
2043,204.140646,quad 1
2044,204.240568,quad 1
2045,204.34049,quad 1
2046,204.44041199999998,quad 1
2047,204.540334,quad 1
2048,204.640256,quad 1
2049,204.740178,quad 1
2050,204.8401,quad 1
2051,204.940022,quad 1
2052,205.039944,quad 1
2053,205.13986599999998,quad 1
2054,205.239788,quad 1
2055,205.33971,quad 1
2056,205.439632,quad 1
2057,205.53955399999998,quad 1
2058,205.639476,quad 1
2059,205.739398,quad 1
2060,205.83932,quad 1
2061,205.939242,quad 1
2062,206.039164,quad 1
2063,206.139086,quad 1
2064,206.23900799999998,quad 1
2065,206.33893,quad 1
2066,206.438852,quad 1
2067,206.538774,quad 1
2068,206.63869599999998,quad 1
2069,206.738618,quad 1
2070,206.83854,quad 1
2071,206.938462,quad 1
2072,207.038384,quad 1
2073,207.138306,quad 1
2074,207.238228,quad 1
2075,207.33814999999998,quad 1
2076,207.438072,quad 1
2077,207.537994,quad 1
2078,207.637916,quad 1
2079,207.73783799999998,quad 1
2080,207.83776,quad 1
2081,207.937682,quad 1
2082,208.037604,quad 1
2083,208.13752599999998,quad 1
2084,208.237448,quad 1
2085,208.33737,quad 1
2086,208.43729199999999,quad 1
2087,208.537214,quad 1
2088,208.637136,quad 1
2089,208.737058,quad 1
2090,208.83697999999998,quad 1
2091,208.936902,quad 1
2092,209.036824,quad 1
2093,209.136746,quad 1
2094,209.23666799999998,quad 1
2095,209.33659,quad 1
2096,209.436512,quad 1
2097,209.53643399999999,quad 1
2098,209.636356,quad 1
2099,209.736278,quad 1
2100,209.8362,quad 1
2101,209.93612199999998,quad 1
2102,210.036044,quad 1
2103,210.135966,quad 1
2104,210.235888,quad 1
2105,210.33580999999998,quad 1
2106,210.435732,quad 1
2107,210.535654,quad 1
2108,210.635576,quad 1
2109,210.735498,quad 1
2110,210.83542,quad 1
2111,210.935342,quad 1
2112,211.03526399999998,quad 1
2113,211.135186,quad 1
2114,211.235108,quad 1
2115,211.33503,quad 1
2116,211.43495199999998,quad 1
2117,211.534874,quad 1
2118,211.634796,quad 1
2119,211.734718,quad 1
2120,211.83464,quad 1
2121,211.934562,quad 1
2122,212.034484,quad 1
2123,212.13440599999998,quad 1
2124,212.234328,quad 1
2125,212.33425,quad 1
2126,212.434172,quad 1
2127,212.53409399999998,quad 1
2128,212.634016,quad 1
2129,212.733938,quad 1
2130,212.83386,quad 1
2131,212.93378199999998,quad 1
2132,213.033704,quad 1
2133,213.133626,quad 1
2134,213.23354799999998,quad 1
2135,213.33347,quad 1
2136,213.433392,quad 1
2137,213.533314,quad 1
2138,213.63323599999998,quad 1
2139,213.733158,quad 1
2140,213.83308,quad 1
2141,213.933002,quad 1
2142,214.03292399999998,quad 1
2143,214.132846,quad 1
2144,214.232768,quad 1
2145,214.33268999999999,quad 1
2146,214.432612,quad 1
2147,214.532534,quad 1
2148,214.632456,quad 1
2149,214.73237799999998,quad 1
2150,214.8323,quad 1
2151,214.932222,quad 1
2152,215.032144,quad 1
2153,215.13206599999998,quad 1
2154,215.231988,quad 1
